               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  64,            0.039941,            0.026469,            0.011495,             0.74695,             0.81254,             0.81888,             0.52523,            0.028723,            0.015992,            0.017103,            0.007921,            0.007921,            0.007921
                  65,             0.03988,            0.026167,            0.012574,             0.74308,             0.82297,             0.81692,             0.53355,            0.028638,            0.015773,            0.015698,            0.007888,            0.007888,            0.007888
                  66,            0.040038,            0.027556,            0.011196,             0.76155,             0.80202,              0.8127,             0.53605,            0.028746,            0.015775,            0.017058,            0.007855,            0.007855,            0.007855
                  67,            0.039299,            0.027421,            0.011597,             0.75802,             0.80794,             0.81631,             0.53925,            0.028586,             0.01579,            0.015916,            0.007822,            0.007822,            0.007822
                  68,            0.039686,            0.025518,            0.011601,             0.74977,             0.83609,             0.82311,             0.54165,            0.027522,            0.015701,            0.015132,            0.007789,            0.007789,            0.007789
                  69,            0.040109,            0.025921,              0.0116,             0.74468,             0.83652,             0.82104,             0.54693,            0.028112,            0.015637,            0.015529,            0.007756,            0.007756,            0.007756
                  70,               0.039,            0.026172,             0.01098,             0.74973,             0.81572,             0.81452,             0.53362,            0.027802,             0.01569,            0.016429,            0.007723,            0.007723,            0.007723
                  71,            0.038925,            0.025352,            0.010724,             0.76992,             0.81804,             0.82488,             0.55041,            0.027759,            0.015703,             0.01536,             0.00769,             0.00769,             0.00769
                  72,            0.039408,            0.026785,            0.011024,             0.74982,             0.76715,             0.80016,             0.53162,            0.028383,            0.015845,            0.017826,            0.007657,            0.007657,            0.007657
                  73,             0.03981,            0.027373,            0.010927,             0.77282,             0.83284,             0.84085,             0.54406,            0.028659,            0.015835,            0.015881,            0.007624,            0.007624,            0.007624
                  74,            0.039554,            0.026676,            0.010688,             0.75082,             0.82673,             0.82719,             0.54777,            0.027367,            0.015616,            0.015998,            0.007591,            0.007591,            0.007591
                  75,            0.039059,            0.025908,            0.010699,             0.74205,             0.82556,             0.82418,             0.55177,            0.027613,            0.015626,            0.015576,            0.007558,            0.007558,            0.007558
                  76,             0.03917,             0.02598,             0.01074,             0.76813,             0.82655,             0.82924,              0.5495,             0.02805,            0.015537,            0.015404,            0.007525,            0.007525,            0.007525
                  77,            0.039053,            0.025421,            0.011016,             0.76975,             0.82262,             0.83601,             0.55193,            0.027273,            0.015604,            0.015191,            0.007492,            0.007492,            0.007492
                  78,            0.039001,             0.02567,            0.010815,             0.77646,             0.81489,             0.82592,             0.55419,            0.027418,            0.015663,            0.015243,            0.007459,            0.007459,            0.007459
                  79,            0.039134,            0.026176,            0.010172,             0.76314,              0.8317,             0.83337,             0.56073,            0.027211,            0.015605,            0.014429,            0.007426,            0.007426,            0.007426
                  80,            0.038977,            0.026012,            0.010135,             0.77982,             0.83028,             0.83575,             0.56141,             0.02724,            0.015693,            0.015743,            0.007393,            0.007393,            0.007393
                  81,            0.038141,            0.025703,            0.010613,             0.78749,             0.81573,             0.83588,             0.56367,            0.028174,            0.015799,            0.014271,             0.00736,             0.00736,             0.00736
                  82,            0.038736,            0.026547,            0.010657,              0.7733,             0.83594,             0.82924,             0.55637,            0.027696,            0.015697,            0.015608,            0.007327,            0.007327,            0.007327
                  83,            0.039081,            0.025756,            0.010394,             0.77889,             0.83922,             0.83982,             0.56595,            0.027528,            0.015546,            0.015615,            0.007294,            0.007294,            0.007294
                  84,            0.039065,            0.026137,            0.010357,             0.78265,             0.81173,             0.83042,             0.55328,            0.028043,            0.015575,            0.015687,            0.007261,            0.007261,            0.007261
