               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  66,            0.042327,            0.028525,            0.012299,             0.73805,             0.81957,             0.81086,             0.51151,            0.030387,             0.01613,            0.016618,            0.007855,            0.007855,            0.007855
                  67,            0.041615,            0.028676,            0.012686,              0.7533,             0.83216,             0.81642,             0.51618,            0.029825,            0.016109,            0.016184,            0.007822,            0.007822,            0.007822
                  68,            0.041637,            0.026546,            0.012779,             0.74642,             0.83839,              0.8229,             0.51891,             0.02997,            0.016222,            0.016265,            0.007789,            0.007789,            0.007789
                  69,            0.042038,            0.026989,            0.012722,             0.74658,             0.81805,             0.81427,             0.51321,            0.030423,             0.01611,            0.015168,            0.007756,            0.007756,            0.007756
                  70,            0.040962,             0.02711,             0.01225,             0.75239,             0.82257,             0.82022,             0.51424,              0.0302,            0.016232,            0.016339,            0.007723,            0.007723,            0.007723
                  71,            0.041206,            0.026455,            0.012182,             0.75152,             0.81397,              0.8083,             0.50098,            0.030502,            0.016127,            0.016861,             0.00769,             0.00769,             0.00769
                  72,            0.041285,            0.027584,            0.012011,             0.74466,             0.82962,             0.82308,             0.51947,            0.030236,            0.016129,            0.015609,            0.007657,            0.007657,            0.007657
                  73,            0.041666,            0.028384,            0.011783,             0.76649,             0.82651,             0.82329,             0.52257,            0.029517,            0.016214,            0.014998,            0.007624,            0.007624,            0.007624
                  74,            0.041447,            0.027648,            0.011733,             0.75384,             0.83353,             0.82796,             0.52773,            0.030689,            0.016097,            0.014842,            0.007591,            0.007591,            0.007591
                  75,            0.041082,            0.026858,            0.011701,              0.7614,             0.84243,             0.81427,             0.51593,            0.030544,            0.016176,            0.014932,            0.007558,            0.007558,            0.007558
                  76,            0.041187,             0.02693,            0.011778,             0.76356,             0.83474,             0.82106,             0.51934,            0.029938,             0.01611,            0.015723,            0.007525,            0.007525,            0.007525
                  77,            0.040881,            0.026301,            0.011972,             0.75245,              0.8362,             0.82203,             0.52698,            0.029358,            0.015968,            0.014922,            0.007492,            0.007492,            0.007492
                  78,            0.040924,            0.026543,             0.01163,             0.76837,             0.82883,             0.82249,             0.51973,             0.03018,            0.016023,              0.0147,            0.007459,            0.007459,            0.007459
