               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 115,            0.033298,            0.023551,           0.0062133,             0.83916,             0.84102,             0.86831,             0.61079,            0.026499,            0.015197,            0.012158,            0.006238,            0.006238,            0.006238
                 116,            0.033376,            0.023833,           0.0065002,             0.82827,             0.84408,             0.85752,             0.59987,            0.026715,            0.015239,              0.0114,            0.006205,            0.006205,            0.006205
                 117,            0.033114,            0.023399,           0.0062573,             0.81991,             0.85689,             0.86421,             0.60732,            0.026403,            0.015165,            0.011585,            0.006172,            0.006172,            0.006172
                 118,            0.033444,            0.023354,           0.0061921,             0.82946,             0.84409,             0.85183,             0.60138,            0.026119,            0.015441,            0.012887,            0.006139,            0.006139,            0.006139
                 119,            0.033322,             0.02384,           0.0064326,              0.8243,             0.84829,             0.85801,             0.60701,            0.025795,              0.0152,            0.012451,            0.006106,            0.006106,            0.006106
                 120,            0.033417,             0.02374,           0.0064487,             0.83163,              0.8545,             0.85947,             0.60673,            0.026033,            0.015245,            0.012466,            0.006073,            0.006073,            0.006073
                 121,            0.033121,            0.023514,            0.005913,             0.81707,             0.86034,              0.8567,             0.60657,            0.025485,            0.015109,            0.014008,             0.00604,             0.00604,             0.00604
                 122,            0.032931,            0.023538,           0.0059304,             0.83087,             0.84506,             0.85817,             0.60966,            0.025605,            0.015277,             0.01124,            0.006007,            0.006007,            0.006007
                 123,             0.03314,            0.024333,           0.0061599,              0.8299,             0.84885,             0.85737,             0.60696,            0.025865,            0.015285,            0.011729,            0.005974,            0.005974,            0.005974
                 124,            0.032866,            0.023341,            0.006401,             0.82479,             0.84541,             0.86253,              0.6128,            0.026678,            0.015224,            0.011724,            0.005941,            0.005941,            0.005941
                 125,            0.033259,            0.023136,           0.0065077,             0.82494,             0.83056,             0.85803,             0.60383,            0.026271,            0.015367,            0.011649,            0.005908,            0.005908,            0.005908
                 126,            0.033508,            0.024795,           0.0057383,             0.82858,             0.85573,             0.86425,             0.61452,            0.026258,            0.015276,            0.010911,            0.005875,            0.005875,            0.005875
                 127,            0.032381,            0.022961,           0.0062934,             0.83838,             0.84814,             0.85764,             0.60373,            0.026014,            0.015317,            0.010239,            0.005842,            0.005842,            0.005842
                 128,            0.032506,            0.023177,           0.0063342,             0.82623,              0.8558,             0.86107,             0.61004,            0.026336,            0.015273,            0.011445,            0.005809,            0.005809,            0.005809
                 129,            0.033608,             0.02359,           0.0059886,             0.84372,             0.83619,              0.8588,             0.60845,            0.026595,             0.01536,            0.011836,            0.005776,            0.005776,            0.005776
                 130,            0.032715,            0.022609,           0.0062563,             0.82252,              0.8509,             0.85749,             0.60555,            0.026331,            0.015223,            0.012163,            0.005743,            0.005743,            0.005743
                 131,            0.032553,            0.023213,           0.0060986,             0.82516,              0.8438,             0.85592,             0.60454,            0.025976,             0.01529,             0.01188,             0.00571,             0.00571,             0.00571
                 132,            0.032545,            0.023961,             0.00593,             0.82305,             0.86224,             0.85866,             0.61268,            0.025839,             0.01528,            0.012597,            0.005677,            0.005677,            0.005677
                 133,            0.032477,            0.023649,           0.0062192,             0.81718,             0.86371,             0.85705,             0.60434,            0.026332,            0.015293,            0.011156,            0.005644,            0.005644,            0.005644
                 134,            0.033056,            0.023008,           0.0057592,             0.82454,             0.85796,             0.85311,             0.60221,            0.025846,            0.015226,            0.011417,            0.005611,            0.005611,            0.005611
                 135,            0.032368,            0.023772,           0.0059815,               0.832,             0.84887,             0.85344,             0.60505,            0.026273,            0.015393,            0.011699,            0.005578,            0.005578,            0.005578
                 136,            0.032462,            0.022996,           0.0061618,             0.80887,             0.86275,             0.85014,             0.60664,            0.025666,            0.015216,            0.013285,            0.005545,            0.005545,            0.005545
                 137,            0.031888,            0.023508,           0.0058839,             0.83572,             0.84818,             0.85959,             0.61307,            0.025642,            0.015144,            0.012987,            0.005512,            0.005512,            0.005512
                 138,            0.032873,            0.023485,           0.0056728,             0.81865,             0.84662,             0.85207,             0.60545,            0.026274,            0.015327,            0.012471,            0.005479,            0.005479,            0.005479
                 139,            0.031863,            0.022614,           0.0058057,             0.83179,             0.84438,             0.85804,             0.60943,            0.026081,            0.015364,            0.011131,            0.005446,            0.005446,            0.005446
                 140,            0.031567,            0.022024,           0.0056852,             0.82678,             0.84228,             0.86186,             0.61671,            0.025587,            0.015325,            0.011246,            0.005413,            0.005413,            0.005413
                 141,            0.032468,            0.023362,            0.005645,              0.8232,             0.85614,             0.85166,               0.606,            0.025264,             0.01524,            0.012898,             0.00538,             0.00538,             0.00538
                 142,             0.03208,            0.023743,           0.0053282,             0.82748,             0.85985,             0.85876,             0.60836,             0.02587,            0.015269,            0.010913,            0.005347,            0.005347,            0.005347
                 143,            0.031927,            0.024247,           0.0055847,             0.82685,             0.84359,             0.85342,             0.60948,            0.026334,            0.015403,             0.01139,            0.005314,            0.005314,            0.005314
                 144,            0.032625,            0.024047,           0.0056223,             0.83891,             0.84465,             0.85911,             0.60696,            0.026145,            0.015257,            0.011376,            0.005281,            0.005281,            0.005281
                 145,            0.032103,            0.023216,           0.0057568,             0.83452,             0.84598,             0.85621,             0.61231,            0.025827,            0.015372,            0.011747,            0.005248,            0.005248,            0.005248
                 146,              0.0319,            0.023218,           0.0054342,             0.82536,             0.83791,             0.86083,             0.61692,            0.026141,            0.015247,             0.01234,            0.005215,            0.005215,            0.005215
                 147,             0.03133,            0.022028,           0.0055608,             0.83718,             0.84835,                0.86,             0.61193,            0.026117,            0.015417,            0.012509,            0.005182,            0.005182,            0.005182
                 148,            0.031375,             0.02319,            0.005491,             0.82093,             0.84041,             0.85332,             0.60848,            0.026981,            0.015389,            0.011529,            0.005149,            0.005149,            0.005149
                 149,            0.030986,            0.021685,           0.0052171,             0.82555,             0.83708,             0.85498,             0.61155,            0.026508,            0.015369,            0.011582,            0.005116,            0.005116,            0.005116
                 150,            0.032325,            0.022943,           0.0059553,             0.82303,              0.8526,             0.85816,              0.6162,            0.025683,            0.015374,            0.011156,            0.005083,            0.005083,            0.005083
                 151,            0.031665,            0.023054,           0.0053452,             0.83522,             0.85133,             0.86625,             0.61616,            0.026284,            0.015266,            0.011867,             0.00505,             0.00505,             0.00505
                 152,            0.030832,            0.022493,           0.0054675,             0.83855,             0.84706,             0.85557,             0.61674,            0.026311,            0.015366,            0.012648,            0.005017,            0.005017,            0.005017
                 153,            0.031215,            0.022244,           0.0056371,              0.8371,             0.85369,             0.86281,             0.61814,            0.026415,            0.015398,             0.01219,            0.004984,            0.004984,            0.004984
                 154,            0.031076,            0.023099,           0.0054396,             0.84037,             0.84427,             0.85949,             0.61396,            0.025794,            0.015235,            0.011481,            0.004951,            0.004951,            0.004951
                 155,             0.03165,            0.023216,           0.0052574,             0.83742,             0.83945,             0.85651,             0.61046,            0.026483,            0.015237,            0.013764,            0.004918,            0.004918,            0.004918
                 156,            0.030445,            0.022396,           0.0054301,             0.82275,             0.84811,              0.8549,              0.6042,            0.026109,            0.015288,            0.010519,            0.004885,            0.004885,            0.004885
                 157,            0.030739,            0.022638,           0.0054594,             0.83607,             0.83083,             0.86099,             0.61308,            0.025454,            0.015299,            0.012218,            0.004852,            0.004852,            0.004852
                 158,            0.031088,            0.023249,           0.0052911,             0.82934,             0.84006,             0.85524,             0.61114,            0.025763,            0.015354,             0.01157,            0.004819,            0.004819,            0.004819
                 159,            0.031018,             0.02238,           0.0051345,               0.819,             0.84897,             0.85727,             0.60805,            0.026068,            0.015331,            0.012705,            0.004786,            0.004786,            0.004786
                 160,             0.03019,            0.022299,           0.0051964,             0.83651,              0.8464,             0.86422,             0.61742,             0.02609,            0.015256,            0.011061,            0.004753,            0.004753,            0.004753
                 161,             0.03036,            0.022128,           0.0051304,             0.83458,              0.8504,              0.8628,             0.61927,            0.025739,            0.015394,            0.012052,             0.00472,             0.00472,             0.00472
                 162,             0.03112,            0.022652,           0.0054557,             0.83669,             0.84455,             0.85571,             0.61346,             0.02545,            0.015582,            0.011484,            0.004687,            0.004687,            0.004687
