               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 116,            0.038536,            0.026107,           0.0092287,              0.7931,             0.85088,             0.84675,             0.56969,             0.02817,            0.015558,            0.013604,            0.006205,            0.006205,            0.006205
                 117,            0.037778,             0.02568,            0.009001,             0.79003,             0.84923,             0.84244,              0.5721,             0.02766,            0.015636,            0.012987,            0.006172,            0.006172,            0.006172
                 118,            0.038083,            0.025647,           0.0088545,              0.7989,             0.85923,              0.8536,             0.57881,            0.027378,            0.015583,            0.012803,            0.006139,            0.006139,            0.006139
                 119,            0.038239,            0.026001,           0.0090117,             0.80008,             0.84451,             0.85588,             0.57474,            0.027565,             0.01544,            0.012614,            0.006106,            0.006106,            0.006106
                 120,            0.038374,            0.026019,           0.0089437,             0.79019,             0.86357,             0.85099,             0.57267,             0.02792,            0.015446,            0.014063,            0.006073,            0.006073,            0.006073
                 121,            0.038125,            0.025837,           0.0083565,             0.79033,             0.85188,             0.84828,             0.57296,            0.026966,            0.015514,            0.012774,             0.00604,             0.00604,             0.00604
                 122,            0.037876,            0.025872,           0.0084996,             0.81384,             0.85186,             0.85072,             0.57249,            0.027408,            0.015523,            0.014175,            0.006007,            0.006007,            0.006007
                 123,             0.03795,            0.026671,           0.0085191,             0.80528,             0.86363,             0.85813,             0.58032,            0.027453,            0.015411,            0.013966,            0.005974,            0.005974,            0.005974
                 124,             0.03771,            0.025547,           0.0087659,             0.77587,             0.85524,             0.84879,             0.57623,            0.027793,            0.015517,            0.013584,            0.005941,            0.005941,            0.005941
                 125,            0.038138,            0.025362,           0.0090848,             0.79517,             0.86925,             0.86047,             0.58086,            0.027266,            0.015478,             0.01303,            0.005908,            0.005908,            0.005908
                 126,            0.038373,            0.027157,           0.0081957,             0.80367,              0.8645,             0.85745,             0.57959,            0.027418,            0.015475,            0.012141,            0.005875,            0.005875,            0.005875
                 127,            0.037647,            0.025295,           0.0088475,             0.79606,             0.85768,             0.85568,             0.56936,            0.028518,            0.015467,            0.013147,            0.005842,            0.005842,            0.005842
                 128,            0.037438,            0.025458,           0.0087854,             0.77601,             0.87087,              0.8485,              0.5737,            0.027962,            0.015653,            0.013599,            0.005809,            0.005809,            0.005809
                 129,            0.038288,            0.025739,           0.0083519,             0.81264,             0.85637,             0.85709,             0.58386,            0.026949,            0.015381,            0.013882,            0.005776,            0.005776,            0.005776
                 130,            0.037353,             0.02473,           0.0088219,             0.78863,             0.85775,             0.84649,             0.57542,            0.027038,            0.015467,            0.013869,            0.005743,            0.005743,            0.005743
                 131,            0.037709,            0.025554,           0.0087046,             0.82447,             0.86127,             0.86115,             0.58427,            0.027782,            0.015443,            0.013302,             0.00571,             0.00571,             0.00571
                 132,            0.037531,            0.026187,           0.0084222,             0.81254,             0.86572,             0.86063,             0.58775,            0.027225,            0.015432,            0.012999,            0.005677,            0.005677,            0.005677
                 133,            0.037667,            0.026008,           0.0084357,              0.8008,             0.85941,             0.86073,             0.58431,             0.02697,             0.01551,            0.011204,            0.005644,            0.005644,            0.005644
                 134,            0.037906,            0.025185,           0.0082144,             0.79855,             0.86456,             0.85843,             0.58198,            0.026943,            0.015511,            0.011833,            0.005611,            0.005611,            0.005611
                 135,            0.037601,             0.02617,           0.0084098,             0.81188,              0.8576,             0.85564,             0.58083,            0.027454,            0.015482,            0.012637,            0.005578,            0.005578,            0.005578
                 136,            0.037502,            0.025273,           0.0087736,             0.79186,             0.85302,             0.85615,             0.58561,            0.027279,             0.01541,            0.011858,            0.005545,            0.005545,            0.005545
                 137,             0.03691,            0.025954,           0.0082697,             0.80963,             0.85643,             0.86008,              0.5873,            0.026881,            0.015353,            0.013052,            0.005512,            0.005512,            0.005512
                 138,            0.037861,            0.025612,           0.0078468,             0.79723,             0.87445,             0.86115,             0.58722,            0.027208,            0.015421,            0.012832,            0.005479,            0.005479,            0.005479
                 139,            0.036602,            0.025069,           0.0083862,             0.80105,             0.87076,             0.85794,             0.57783,            0.027361,             0.01549,             0.01284,            0.005446,            0.005446,            0.005446
                 140,            0.036389,            0.024273,           0.0081586,             0.81265,             0.85148,             0.85574,             0.58257,            0.027009,            0.015439,            0.014821,            0.005413,            0.005413,            0.005413
                 141,            0.037009,            0.025604,           0.0078512,              0.8166,             0.86108,             0.86585,              0.5877,            0.027525,            0.015379,            0.012523,             0.00538,             0.00538,             0.00538
                 142,            0.036918,            0.026027,           0.0078657,             0.80739,              0.8543,             0.85126,             0.58222,            0.026851,            0.015397,            0.013016,            0.005347,            0.005347,            0.005347
                 143,            0.036863,            0.026654,           0.0079352,             0.81817,             0.86413,              0.8603,             0.58732,            0.026835,            0.015326,            0.011702,            0.005314,            0.005314,            0.005314
                 144,            0.037781,             0.02634,           0.0078875,             0.80268,             0.86917,             0.86022,             0.57663,            0.027693,            0.015393,            0.011474,            0.005281,            0.005281,            0.005281
                 145,            0.037244,            0.025563,           0.0079268,             0.79168,             0.86679,              0.8611,             0.58987,             0.02703,            0.015399,            0.011608,            0.005248,            0.005248,            0.005248
                 146,            0.037051,            0.025639,           0.0078484,             0.80372,             0.84851,             0.85755,             0.58746,            0.026844,            0.015482,            0.013125,            0.005215,            0.005215,            0.005215
