               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 128,            0.036442,            0.024929,           0.0081769,             0.79099,             0.87606,             0.85489,             0.58966,            0.026884,            0.015335,            0.013333,            0.005809,            0.005809,            0.005809
                 129,            0.037443,            0.025302,           0.0077633,             0.80566,             0.87419,             0.85575,             0.58974,            0.026793,            0.015307,            0.013927,            0.005776,            0.005776,            0.005776
                 130,            0.036266,            0.024226,           0.0085422,             0.80187,             0.87499,             0.85958,             0.58902,            0.026998,            0.015288,            0.012821,            0.005743,            0.005743,            0.005743
                 131,            0.036801,            0.025035,           0.0083663,             0.81352,             0.86968,              0.8609,             0.58818,             0.02681,            0.015302,            0.014027,             0.00571,             0.00571,             0.00571
                 132,            0.036558,            0.025716,             0.00797,             0.79681,             0.86801,              0.8529,             0.58763,            0.026629,            0.015309,            0.015358,            0.005677,            0.005677,            0.005677
                 133,            0.036341,            0.025469,           0.0080881,             0.78808,             0.88627,             0.86195,             0.59125,            0.026804,            0.015336,            0.012031,            0.005644,            0.005644,            0.005644
                 134,            0.036952,            0.024747,           0.0077727,              0.8077,             0.87346,             0.86135,             0.59224,            0.026499,            0.015217,            0.012463,            0.005611,            0.005611,            0.005611
                 135,            0.036546,            0.025614,           0.0076874,             0.81661,               0.862,             0.85509,             0.59293,            0.026486,            0.015301,            0.012293,            0.005578,            0.005578,            0.005578
                 136,            0.036408,            0.024739,           0.0081598,             0.80731,             0.86565,             0.85502,             0.59264,            0.026492,             0.01533,            0.010566,            0.005545,            0.005545,            0.005545
                 137,            0.035871,              0.0254,           0.0077038,             0.81497,             0.86504,             0.85934,             0.59669,            0.026463,            0.015233,            0.013671,            0.005512,            0.005512,            0.005512
                 138,            0.036737,            0.025108,           0.0073304,             0.81494,             0.87128,             0.86268,             0.59787,            0.026868,            0.015333,            0.012916,            0.005479,            0.005479,            0.005479
                 139,            0.035687,            0.024478,           0.0075455,             0.80496,             0.87317,              0.8596,             0.59265,            0.026915,             0.01534,            0.014349,            0.005446,            0.005446,            0.005446
                 140,            0.035329,            0.023659,           0.0077162,             0.80958,             0.86311,                0.86,             0.59327,            0.026774,            0.015292,            0.013173,            0.005413,            0.005413,            0.005413
                 141,            0.035975,            0.025019,           0.0073509,             0.81178,             0.86191,             0.85968,             0.59337,            0.026559,            0.015328,            0.012884,             0.00538,             0.00538,             0.00538
                 142,            0.036012,             0.02554,           0.0072732,             0.79489,             0.87403,             0.85745,             0.59626,            0.026297,             0.01536,            0.012655,            0.005347,            0.005347,            0.005347
                 143,            0.036042,            0.026214,           0.0076045,             0.80936,             0.87539,              0.8592,             0.59769,            0.026577,            0.015298,            0.013511,            0.005314,            0.005314,            0.005314
                 144,             0.03666,             0.02583,           0.0074782,             0.81908,             0.86472,             0.86135,             0.58931,            0.027599,            0.015311,            0.013464,            0.005281,            0.005281,            0.005281
                 145,            0.036118,            0.025004,           0.0075904,             0.79511,             0.87963,             0.85804,             0.59664,            0.026424,             0.01528,             0.01556,            0.005248,            0.005248,            0.005248
                 146,            0.035945,            0.025082,           0.0072791,             0.81201,             0.86655,             0.85705,              0.5951,             0.02647,            0.015343,            0.014228,            0.005215,            0.005215,            0.005215
                 147,            0.035754,            0.023882,           0.0075709,             0.80139,             0.87527,             0.85731,             0.59693,            0.026395,            0.015247,            0.013542,            0.005182,            0.005182,            0.005182
                 148,            0.035314,            0.025032,           0.0071669,             0.81363,             0.86933,             0.85984,             0.59757,            0.026758,            0.015311,            0.013469,            0.005149,            0.005149,            0.005149
                 149,            0.034938,            0.023486,           0.0071173,             0.80816,             0.87634,             0.86203,             0.59877,             0.02644,            0.015247,            0.013104,            0.005116,            0.005116,            0.005116
                 150,             0.03622,            0.024714,           0.0077159,             0.80237,             0.87774,             0.86236,              0.6021,            0.026395,             0.01532,            0.012562,            0.005083,            0.005083,            0.005083
                 151,            0.035424,            0.024807,           0.0074997,             0.81448,             0.87927,             0.86044,             0.60041,            0.026296,            0.015197,            0.012899,             0.00505,             0.00505,             0.00505
                 152,            0.034555,            0.024108,            0.007428,             0.81078,             0.87805,             0.86603,             0.60021,            0.026582,            0.015248,            0.014518,            0.005017,            0.005017,            0.005017
                 153,            0.035072,            0.024077,           0.0073926,             0.80807,             0.87597,             0.85688,             0.59641,            0.026767,            0.015211,            0.013897,            0.004984,            0.004984,            0.004984
                 154,            0.034724,            0.024866,           0.0074562,             0.81871,             0.86169,             0.86214,             0.60308,              0.0266,            0.015183,            0.014026,            0.004951,            0.004951,            0.004951
                 155,            0.035666,            0.025064,           0.0070292,             0.80818,             0.86114,             0.86214,             0.60354,            0.026018,            0.015115,            0.013217,            0.004918,            0.004918,            0.004918
                 156,            0.034481,            0.024272,           0.0072912,             0.80704,             0.86101,             0.85673,             0.59647,            0.026041,            0.015217,            0.011603,            0.004885,            0.004885,            0.004885
                 157,            0.034727,            0.024468,           0.0073708,             0.82781,             0.84963,             0.85834,             0.60009,            0.026345,            0.015251,            0.012133,            0.004852,            0.004852,            0.004852
                 158,            0.035069,            0.025162,           0.0071585,             0.82427,             0.85785,             0.85855,             0.60035,            0.026264,            0.015256,             0.01279,            0.004819,            0.004819,            0.004819
                 159,            0.035351,            0.024351,           0.0069546,             0.82445,              0.8605,             0.86187,             0.59748,            0.026103,            0.015301,            0.011742,            0.004786,            0.004786,            0.004786
                 160,            0.034245,            0.024198,           0.0071484,             0.81413,               0.857,             0.85924,              0.6026,            0.026153,            0.015311,            0.012177,            0.004753,            0.004753,            0.004753
                 161,            0.034397,             0.02403,           0.0072543,             0.80212,             0.87515,             0.85865,             0.59839,            0.026387,            0.015279,            0.013679,             0.00472,             0.00472,             0.00472
