               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 124,            0.035607,            0.051374,            0.019775,             0.82249,             0.86025,             0.86729,             0.64172,            0.025823,            0.016636,            0.010478,            0.005941,            0.005941,            0.005941
                 125,            0.035658,            0.051932,             0.02009,             0.81976,             0.85572,             0.86731,             0.64299,            0.025728,            0.016604,            0.010198,            0.005908,            0.005908,            0.005908
                 126,            0.035605,            0.051392,            0.019608,             0.82209,             0.85755,             0.86526,             0.64002,            0.025762,            0.016606,            0.010262,            0.005875,            0.005875,            0.005875
                 127,            0.034913,            0.050687,            0.019549,             0.83521,             0.85122,             0.86782,             0.64121,            0.025719,             0.01665,            0.010652,            0.005842,            0.005842,            0.005842
                 128,             0.03541,             0.05107,            0.019692,             0.83246,             0.85148,             0.86845,             0.64117,            0.025975,            0.016682,            0.011084,            0.005809,            0.005809,            0.005809
                 129,            0.035327,            0.051333,            0.019594,             0.81175,             0.87406,             0.86793,             0.64037,            0.025937,            0.016641,            0.010871,            0.005776,            0.005776,            0.005776
                 130,            0.035149,            0.051895,            0.019375,             0.81995,             0.86691,             0.86655,              0.6404,            0.026281,            0.016639,            0.011803,            0.005743,            0.005743,            0.005743
                 131,            0.035069,             0.05068,            0.019123,             0.81538,             0.86334,             0.86615,             0.63953,             0.02618,            0.016618,            0.011556,             0.00571,             0.00571,             0.00571
                 132,            0.035043,             0.05067,            0.018844,             0.82024,             0.86875,             0.86543,              0.6401,            0.025813,            0.016563,            0.010823,            0.005677,            0.005677,            0.005677
                 133,            0.034867,            0.050153,            0.019073,             0.82102,             0.86425,              0.8651,             0.63836,            0.025841,            0.016612,             0.01086,            0.005644,            0.005644,            0.005644
                 134,            0.034881,            0.050678,            0.019087,             0.82382,             0.85825,             0.86308,             0.63582,            0.026146,            0.016658,            0.011648,            0.005611,            0.005611,            0.005611
                 135,            0.034999,            0.050497,            0.018949,             0.82678,             0.85681,             0.86613,             0.63677,            0.026277,            0.016675,            0.011688,            0.005578,            0.005578,            0.005578
                 136,            0.035033,            0.050929,             0.01872,             0.82175,             0.86665,             0.86513,             0.63848,            0.025941,            0.016654,            0.011547,            0.005545,            0.005545,            0.005545
                 137,            0.034781,            0.050456,            0.018952,              0.8208,             0.86461,             0.86527,               0.638,            0.025911,            0.016681,            0.010957,            0.005512,            0.005512,            0.005512
                 138,            0.034987,            0.050973,            0.018668,             0.81735,             0.86425,             0.86466,             0.63703,            0.025996,            0.016692,            0.010554,            0.005479,            0.005479,            0.005479
                 139,            0.034589,            0.049089,            0.018331,             0.80938,             0.86969,             0.86371,             0.63608,            0.026085,            0.016699,           0.0099876,            0.005446,            0.005446,            0.005446
                 140,            0.034712,            0.050496,            0.018446,              0.8331,             0.84653,             0.86426,             0.63727,            0.025744,            0.016659,           0.0093612,            0.005413,            0.005413,            0.005413
                 141,            0.034666,            0.049901,            0.018414,             0.82243,             0.86196,             0.86502,             0.63676,            0.025795,            0.016643,           0.0095408,             0.00538,             0.00538,             0.00538
                 142,            0.034487,            0.049712,            0.018586,             0.81609,             0.86362,             0.86304,             0.63562,            0.025936,            0.016682,           0.0096704,            0.005347,            0.005347,            0.005347
                 143,            0.034304,            0.050202,            0.018111,             0.81998,             0.86569,             0.86275,             0.63644,            0.025954,            0.016706,           0.0096276,            0.005314,            0.005314,            0.005314
                 144,            0.034509,            0.050325,            0.018108,             0.81571,             0.86461,             0.86224,             0.63561,            0.026076,            0.016704,           0.0094741,            0.005281,            0.005281,            0.005281
                 145,            0.034458,            0.050118,            0.018015,             0.81504,              0.8639,             0.86333,             0.63672,            0.026027,            0.016715,           0.0091103,            0.005248,            0.005248,            0.005248
                 146,            0.033924,            0.049017,            0.017716,             0.81848,             0.86105,              0.8628,             0.63562,            0.026149,            0.016757,           0.0089981,            0.005215,            0.005215,            0.005215
                 147,            0.034138,            0.049632,            0.017982,             0.83232,             0.84959,             0.86161,             0.63436,              0.0263,            0.016743,           0.0090518,            0.005182,            0.005182,            0.005182
                 148,            0.034142,            0.050034,            0.017515,              0.8249,             0.85721,             0.86238,             0.63547,            0.026216,            0.016733,           0.0095886,            0.005149,            0.005149,            0.005149
                 149,            0.033947,            0.049118,            0.017388,             0.82614,             0.85845,             0.86198,             0.63561,            0.026142,            0.016744,           0.0097385,            0.005116,            0.005116,            0.005116
                 150,             0.03417,            0.049586,            0.017498,             0.83213,             0.85175,             0.86145,             0.63661,             0.02611,            0.016756,           0.0098229,            0.005083,            0.005083,            0.005083
                 151,            0.034043,            0.049707,            0.018023,             0.82187,             0.86215,             0.86123,             0.63699,             0.02608,            0.016749,             0.01008,             0.00505,             0.00505,             0.00505
                 152,            0.034105,            0.049036,            0.017702,             0.82637,             0.86044,             0.86231,             0.63654,            0.026093,            0.016744,            0.010341,            0.005017,            0.005017,            0.005017
                 153,            0.033947,            0.048914,            0.017579,             0.82269,             0.86407,             0.86229,             0.63671,            0.026088,            0.016756,            0.010219,            0.004984,            0.004984,            0.004984
                 154,            0.033683,             0.04866,            0.017423,              0.8172,             0.86616,             0.86275,             0.63654,            0.026178,            0.016739,            0.010149,            0.004951,            0.004951,            0.004951
                 155,             0.03382,             0.04888,            0.017635,             0.82344,             0.85835,             0.86257,             0.63695,            0.026146,            0.016733,             0.01025,            0.004918,            0.004918,            0.004918
                 156,            0.033591,            0.048644,            0.017364,             0.81894,             0.86301,             0.86244,             0.63682,            0.026084,            0.016746,            0.010226,            0.004885,            0.004885,            0.004885
                 157,            0.033712,            0.049845,             0.01726,             0.82426,             0.85658,              0.8625,             0.63749,            0.026056,            0.016752,            0.010185,            0.004852,            0.004852,            0.004852
                 158,            0.033412,            0.048706,            0.016824,             0.82666,             0.85161,             0.86268,             0.63781,            0.026195,            0.016752,            0.010382,            0.004819,            0.004819,            0.004819
                 159,            0.033405,            0.048439,            0.016627,             0.82059,             0.86247,             0.86303,             0.63764,            0.026273,            0.016771,            0.010284,            0.004786,            0.004786,            0.004786
                 160,            0.033446,             0.04938,            0.016925,             0.82975,             0.85063,             0.86234,             0.63776,             0.02629,            0.016757,           0.0099959,            0.004753,            0.004753,            0.004753
                 161,            0.033293,            0.048352,            0.016683,             0.82933,             0.85401,             0.86062,             0.63661,            0.026326,            0.016758,           0.0099019,             0.00472,             0.00472,             0.00472
                 162,             0.03352,            0.049261,            0.016824,             0.83152,             0.85036,             0.85979,             0.63535,            0.026383,            0.016793,           0.0099884,            0.004687,            0.004687,            0.004687
                 163,            0.033099,            0.047996,            0.016651,             0.83146,             0.85271,             0.85875,             0.63425,            0.026436,            0.016803,            0.010098,            0.004654,            0.004654,            0.004654
